time,wind_speed,wind_direction,nacellePosition,nacelle position logs
83947,4.9,-74.6,-103.65,-102.6
83948,5,-61.6,-103.65,-102.6
83949,4.8,-79.6,-103.65,-102.6
83950,5,-99.6,-103.65,-102.6
83951,5,-115.6,-103.65,-102.6
83952,4.8,-105.6,-103.65,-102.6
83953,4.8,-101.6,-103.65,-102.6
83954,4.8,-84.6,-103.65,-102.6
83955,4.4,-120.6,-103.65,-102.6
83956,4.3,-96.6,-103.65,-102.6
83957,4.5,-86.6,-103.65,-102.6
83958,4.6,-84.6,-103.65,-102.6
83959,4.5,-105.6,-103.65,-102.6
83960,4.5,-71.6,-103.65,-102.6
83961,4.6,-110.6,-103.65,-102.6
83962,4.5,-125.6,-103.65,-102.6
83963,4.6,-117.6,-103.65,-102.6
83964,4.4,-81.6,-103.65,-102.6
83965,4.5,-167.6,-103.65,-102.6
83966,4.4,-81.6,-103.65,-102.6
83967,4.3,-96.6,-103.65,-102.6
83968,4.6,-56.6,-103.65,-102.6
83969,4.6,-122.6,-103.65,-102.6
83970,4.6,-115.6,-103.65,-102.6
83971,4.6,-117.6,-103.65,-102.6
83972,4.3,-96.6,-103.65,-102.6
83973,4.3,-125.6,-103.65,-102.6
83974,4.4,-102.6,-103.65,-102.6
83975,4.5,-99.6,-103.65,-102.6
83976,4.5,-127.6,-103.65,-102.6
83977,4.7,-96.6,-103.65,-102.6
83978,4.7,-69.6,-103.65,-102.6
83979,4.6,-162.6,-103.65,-102.6
83980,4.3,-107.6,-103.65,-102.6
83981,4.4,-74.6,-103.65,-102.6
83982,4.3,-127.6,-103.65,-102.6
83983,4.1,-145.6,-103.65,-102.6
83984,4.3,-91.6,-103.65,-102.6
83985,4.5,-112.6,-103.65,-102.6
83986,4.7,-127.6,-103.65,-102.6
83987,4.6,-94.6,-103.65,-102.6
83988,4.4,-99.6,-103.65,-102.6
83989,4.6,-94.6,-103.65,-102.6
83990,4.6,-74.6,-103.65,-102.6
83991,4.7,-105.6,-103.65,-102.6
83992,4.6,-130.6,-103.65,-102.6
83993,4.5,-74.6,-103.65,-102.6
83994,4.6,-120.6,-103.65,-102.6
83995,4.6,-150.6,-103.65,-102.6
83996,4.6,-81.6,-103.65,-102.6
83997,4.5,-99.6,-103.65,-102.6
83998,4.4,-115.6,-103.65,-102.6
83999,4.1,-96.6,-103.65,-102.6
84000,4.1,-96.6,-103.65,-102.6
84001,4,-96.6,-103.65,-102.6
84002,3.8,-132.6,-103.65,-102.6
84003,3.8,-56.6,-103.65,-102.6
84004,3.9,-125.6,-103.65,-102.6
84005,4.2,-159.6,-103.65,-102.6
84006,4.4,-66.6,-103.65,-102.6
84007,4.4,-117.6,-103.65,-102.6
84008,4.4,-89.6,-103.65,-102.6
84009,4.7,-110.6,-103.65,-102.6
84010,4.7,-135.6,-103.65,-102.6
84011,4.7,-99.6,-103.65,-102.6
84012,4.8,-117.6,-103.65,-102.6
84013,4.8,-54.6,-103.65,-102.6
84014,4.6,-79.6,-103.65,-102.6
84015,4.4,-94.6,-103.65,-102.6
84016,4.4,-110.6,-103.65,-102.6
84017,4.3,-56.6,-103.65,-102.6
84018,4.2,-96.6,-103.65,-102.6
84019,4,-51.6,-103.65,-102.6
84020,3.8,-74.6,-103.65,-102.6
84021,3.9,-137.6,-103.65,-102.6
84022,4,-108.6,-103.65,-102.6
84023,4,-105.6,-103.65,-102.6
84024,3.9,-91.6,-103.65,-102.6
84025,3.9,-99.6,-103.65,-102.6
84026,4.3,-89.6,-103.65,-102.6
84027,4.5,-102.6,-103.65,-102.6
84028,4.5,-107.6,-103.65,-102.6
84029,4.4,-79.6,-103.65,-102.6
84030,4.2,-99.6,-103.65,-102.6
84031,4,-105.6,-103.65,-102.6
84032,4.1,-107.6,-103.65,-102.6
84033,4.3,-51.6,-103.65,-102.6
84034,4.3,-102.6,-103.65,-102.6
84035,4.5,-99.6,-103.65,-102.6
84036,4.5,-96.6,-103.65,-102.6
84037,4.5,-84.6,-103.65,-102.6
84038,4.6,-137.6,-103.65,-102.6
84039,5,-66.6,-103.65,-102.6
84040,5.4,-84.6,-103.65,-102.6
84041,5.1,-107.6,-103.65,-102.6
84042,5.3,-112.6,-103.65,-102.6
84043,5.3,-56.6,-103.65,-102.6
84044,5.4,-110.6,-103.65,-102.6
84045,5.5,-89.6,-103.65,-102.6
84046,5.8,-102.6,-103.65,-102.6
84047,6.3,-99.6,-103.65,-102.6
84048,6.4,-99.6,-103.65,-102.6
84049,6.4,-69.6,-103.65,-102.6
84050,6.1,-89.6,-103.65,-102.6
84051,5.5,-86.6,-103.65,-102.6
84052,4.9,-94.6,-103.65,-102.6
84053,5.3,-137.6,-103.64,-102.6
84054,5.4,-91.6,-103.5,-102.6
84055,5.4,-157.6,-103.21,-102.6
84056,5,-91.6,-102.88,-102.6
84057,5.1,-107.6,-102.55,-102.6
84058,5.8,-86.6,-102.22,-102.6
84059,6.3,-91.6,-101.89,-102.6
84060,6.5,-89.6,-101.56,-102.6
84061,6.3,-81.6,-101.23,-102.6
84062,5.7,-94.6,-100.9,-102.6
84063,5.6,-102.6,-100.57,-102.6
84064,5.6,-81.6,-100.35,-102.6
84065,5.7,-86.6,-100.29,-102.6
84066,5.4,-120.6,-100.29,-102.6
84067,5.1,-71.6,-100.29,-102.6
84068,4.6,-79.6,-100.29,-102.6
84069,4.7,-79.6,-100.29,-102.6
84070,4.7,-132.6,-100.29,-102.6
84071,4.7,-110.6,-100.29,-102.6
84072,4.8,-102.6,-100.29,-102.6
84073,4.9,-102.6,-100.29,-102.6
84074,5.3,-66.6,-100.29,-102.6
84075,6,-120.6,-100.29,-102.6
84076,5.7,-96.6,-100.29,-102.6
84077,5.4,-66.6,-100.29,-102.6
84078,5,-105.6,-100.29,-102.6
84079,4.7,-107.6,-100.29,-102.6
84080,4.6,-79.6,-100.29,-102.6
84081,4.7,-64.6,-100.29,-102.6
84082,4.9,-110.6,-100.29,-102.6
84083,4.8,-99.6,-100.29,-102.6
84084,4.8,-102.6,-100.29,-102.6
84085,5.1,-96.6,-100.29,-102.6
84086,5.5,-91.6,-100.29,-102.6
84087,6,-86.6,-100.29,-102.6
84088,5.9,-122.6,-100.29,-102.6
84089,5.2,-86.6,-100.29,-102.6
84090,4.8,-66.6,-100.29,-102.6
84091,4.5,-110.6,-100.29,-102.6
84092,4.5,-115.6,-100.29,-102.6
84093,4.9,-107.6,-100.29,-102.6
84094,5.1,-115.6,-100.29,-102.6
84095,4.9,-112.6,-100.29,-102.6
84096,4.7,-107.6,-100.29,-102.6
84097,4.6,-79.6,-100.29,-102.6
84098,4.8,-105.6,-100.29,-102.6
84099,4.8,-91.6,-100.29,-102.6
84100,4.6,-86.6,-100.29,-102.6
84101,4.7,-159.6,-100.29,-102.6
84102,4.7,-96.6,-100.29,-102.6
84103,4.9,-94.6,-100.29,-102.6
84104,5,-86.6,-100.29,-102.6
84105,4.9,-147.6,-100.29,-102.6
84106,4.6,-102.6,-100.29,-102.6
84107,4.5,-81.6,-100.29,-102.6
84108,4.5,-150.6,-100.29,-102.6
84109,4.6,-61.6,-100.29,-102.6
84110,4.8,-115.6,-100.29,-102.6
84111,4.7,-81.6,-100.29,-102.6
84112,4.8,-117.6,-100.29,-102.6
84113,4.8,-84.6,-100.29,-102.6
84114,4.7,-89.6,-100.29,-102.6
84115,5.2,-99.6,-100.29,-102.6
84116,5.2,-32.6,-100.29,-102.6
84117,5,-101.6,-100.29,-102.6
84118,4.9,-91.6,-100.29,-102.6
84119,4.8,-122.6,-100.29,-102.6
84120,5.1,-105.6,-100.29,-102.6
84121,5,-110.6,-100.29,-102.6
84122,4.8,-127.6,-100.29,-102.6
84123,4.7,-110.6,-100.29,-102.6
84124,4.9,-91.6,-100.29,-102.6
84125,5,-115.6,-100.29,-102.6
84126,4.8,-96.6,-100.29,-102.6
84127,4.7,-110.6,-100.29,-102.6
84128,4.9,-132.6,-100.29,-102.6
84129,5.2,-125.6,-100.29,-102.6
84130,5.3,-44.6,-100.29,-102.6
84131,4.8,-145.6,-100.29,-102.6
84132,4.7,-74.6,-100.29,-102.6
84133,4.6,-120.6,-100.29,-102.6
84134,4.8,-84.6,-100.29,-102.6
84135,5,-101.6,-100.29,-102.6
84136,5.1,-91.6,-100.29,-102.6
84137,5.1,-132.6,-100.29,-102.6
84138,4.9,-115.6,-100.29,-102.6
84139,4.6,-84.6,-100.29,-102.6
84140,4.9,-66.6,-100.29,-102.6
84141,5.3,-79.6,-100.29,-102.6
84142,5.3,-54.6,-100.29,-102.6
84143,5.1,-101.6,-100.29,-102.6
84144,5.1,-96.6,-100.29,-102.6
84145,5.7,-110.6,-100.29,-102.6
84146,5.6,-115.6,-100.29,-102.6
84147,5.5,-107.6,-100.29,-102.6
84148,5.7,-99.6,-100.29,-102.6
84149,6.4,-81.6,-100.29,-102.6
84150,5.9,-130.6,-100.29,-102.6
84151,5.5,-61.6,-100.29,-102.6
84152,5.8,-105.6,-100.29,-102.6
84153,5.5,-101.6,-100.29,-102.6
84154,5.3,-135.6,-100.29,-102.6
84155,5.3,-99.6,-100.29,-102.6
84156,5.5,-110.6,-100.29,-102.6
84157,5.8,-79.6,-100.29,-102.6
84158,5.6,-84.6,-100.29,-102.6
84159,5.2,-61.6,-100.29,-102.6
84160,5.3,-122.6,-100.29,-102.6
84161,5.6,-105.6,-100.29,-102.6
84162,6.2,-69.6,-100.29,-102.6
84163,6.4,-69.6,-100.29,-102.6
84164,5.7,-86.6,-100.29,-102.6
84165,5.2,-84.6,-100.29,-102.6
84166,5,-120.6,-100.29,-102.6
84167,5.2,-99.6,-100.29,-102.6
84168,5.3,-157.6,-100.29,-102.6
84169,5.2,-90.6,-100.29,-102.6
84170,5,-105.6,-100.29,-102.6
84171,5.1,-91.6,-100.29,-102.6
84172,5.1,-79.6,-100.29,-102.6
84173,5.1,-37.6,-100.29,-102.6
84174,5.4,-94.6,-100.29,-102.6
84175,5.7,-105.6,-100.29,-102.6
84176,5.6,-91.6,-100.29,-102.6
84177,5.5,-84.6,-100.29,-102.6
84178,5.2,-69.6,-100.29,-102.6
84179,4.7,-99.6,-100.29,-102.6
84180,4.4,-91.6,-100.29,-102.6
84181,4.3,-97.6,-100.29,-102.6
84182,4.4,-94.6,-100.29,-102.6
84183,4.9,-74.6,-100.29,-102.6
84184,5.2,-71.6,-100.29,-102.6
84185,5.1,-102.6,-100.29,-102.6
84186,4.7,-115.6,-100.29,-102.6
84187,4.4,-108.6,-100.29,-102.6
84188,4.4,-122.6,-100.29,-102.6
84189,4.7,-120.6,-100.29,-102.6
84190,4.5,-74.6,-100.29,-102.6
84191,4.4,-122.6,-100.29,-102.6
84192,4.2,-44.6,-100.29,-102.6
84193,4.4,-147.6,-100.29,-102.6
84194,4.2,-102.6,-100.29,-102.6
84195,4.3,-71.6,-100.29,-102.6
84196,4.3,-140.6,-100.29,-102.6
84197,4.3,-112.6,-100.29,-102.6
84198,4.5,-112.6,-100.29,-102.6
84199,4.8,-76.6,-100.29,-102.6
84200,5.2,-112.6,-100.29,-102.6
84201,5.6,-96.6,-100.29,-102.6
84202,5.6,-122.6,-100.29,-102.6
84203,5.5,-105.6,-100.29,-102.6
84204,5.3,-101.6,-100.29,-102.6
84205,5.1,-110.6,-100.29,-102.6
84206,5.2,-96.6,-100.29,-102.6
84207,5.4,-89.6,-100.29,-102.6
84208,5.6,-112.6,-100.29,-102.6
84209,5.4,-120.6,-100.29,-102.6
84210,5.5,-86.6,-100.29,-102.6
84211,5.6,-94.6,-100.29,-102.6
84212,5.6,-99.6,-100.29,-102.6
84213,5.5,-96.6,-100.29,-102.6
84214,5.2,-125.6,-100.29,-102.6
84215,5,-117.6,-100.29,-102.6
84216,5.3,-101.6,-100.29,-102.6
84217,5.5,-140.6,-100.29,-102.6
84218,5.3,-115.6,-100.29,-102.6
84219,5.2,-120.6,-100.29,-102.6
84220,5,-69.6,-100.29,-102.6
84221,5.1,-102.6,-100.29,-102.6
84222,5.2,-56.6,-100.29,-102.6
84223,5.4,-96.6,-100.29,-102.6
84224,5.3,-71.6,-100.29,-102.6
84225,5.4,-125.6,-100.29,-102.6
84226,5.6,-105.6,-100.29,-102.6
84227,5.1,-56.6,-100.29,-102.6
84228,4.5,-140.6,-100.29,-102.6
84229,4.4,-112.6,-100.29,-102.6
84230,4.7,-102.6,-100.29,-102.6
84231,4.9,-105.6,-100.29,-102.6
84232,4.6,-96.6,-100.29,-102.6
84233,4.7,-81.6,-100.29,-102.6
84234,5,-79.6,-100.29,-102.6
84235,5.2,-84.6,-100.29,-102.6
84236,5.1,-96.6,-100.29,-102.6
84237,5.3,-89.6,-100.29,-102.6
84238,5.5,-51.6,-100.29,-102.6
84239,5.6,-132.6,-100.29,-102.6
84240,5.3,-86.6,-100.29,-102.6
84241,5.2,-130.6,-100.29,-102.6
84242,5,-86.6,-100.29,-102.6
84243,5,-130.6,-100.29,-102.6
84244,5.6,-101.6,-100.29,-102.6
84245,5.7,-81.6,-100.29,-102.6
84246,5.5,-105.6,-100.29,-102.6
84247,5.1,-44.6,-100.29,-102.6
84248,5.1,-56.6,-100.29,-102.6
84249,5.4,-76.6,-100.29,-102.6
84250,5.6,-59.6,-100.29,-102.6
84251,5.4,-84.6,-100.29,-102.6
84252,5.1,-105.6,-100.29,-102.6
84253,5.2,-86.6,-100.29,-102.6
84254,5.5,-69.6,-100.29,-102.6
84255,5.3,-120.6,-100.29,-102.6
84256,5.1,-91.6,-100.29,-102.6
84257,5.2,-81.6,-100.29,-102.6
84258,5.5,-94.6,-100.29,-102.6
84259,5.2,-74.6,-100.29,-102.6
84260,4.7,-79.6,-100.29,-102.6
84261,4.6,-115.6,-100.29,-102.6
84262,4.7,-71.6,-100.29,-102.6
84263,4.8,-140.6,-100.29,-102.6
84264,4.7,-115.6,-100.29,-102.6
84265,4.7,-115.6,-100.29,-102.6
84266,4.7,-130.6,-100.29,-102.6
84267,4.5,-105.6,-100.29,-102.6
84268,4.6,-76.6,-100.29,-102.6
84269,5.1,-94.6,-100.29,-102.6
84270,5.3,-99.6,-100.29,-102.6
84271,5.3,-117.6,-100.29,-102.6
84272,5.1,-110.6,-100.29,-102.6
84273,4.9,-101.6,-100.29,-102.6
84274,5.1,-94.6,-100.29,-102.6
84275,4.7,-86.6,-100.29,-102.6
84276,4.7,-122.6,-100.29,-102.6
84277,4.9,-120.6,-100.29,-102.6
84278,4.8,-84.6,-100.29,-102.6
84279,4.7,-51.6,-100.29,-102.6
84280,4.5,155.4,-100.29,-102.6
84281,4.5,165.4,-100.29,-102.6
84282,4.4,-46.6,-100.29,-102.6
84283,4.6,-61.6,-100.29,-102.6
84284,4.8,-110.6,-100.29,-102.6
84285,5,-84.6,-100.29,-102.6
84286,5,-69.6,-100.29,-102.6
84287,5.4,-76.6,-100.29,-102.6
84288,5.4,-76.6,-100.29,-102.6
84289,5.3,-91.6,-100.29,-102.6
84290,5.3,-37.6,-100.29,-102.6
84291,5.5,-79.6,-100.29,-102.6
84292,5.3,-56.6,-100.29,-102.6
84293,5,-105.6,-100.29,-102.6
84294,4.8,-84.6,-100.29,-102.6
84295,4.7,-86.6,-100.29,-102.6
84296,4.9,-107.6,-100.29,-102.6
84297,4.7,-89.6,-100.29,-102.6
84298,4.6,-69.6,-100.29,-102.6
84299,4.7,-122.6,-100.29,-102.6
84300,5.1,-99.6,-100.29,-102.6
84301,5.3,-91.6,-100.29,-102.6
84302,5.5,-84.6,-100.29,-102.6
84303,5.6,-113.6,-100.29,-102.6
84304,5.6,-91.6,-100.29,-102.6
84305,5.9,-112.6,-100.29,-102.6
84306,5.4,-59.6,-100.29,-102.6
84307,5,-84.6,-100.29,-102.6
84308,5.4,-102.6,-100.29,-102.6
84309,5.8,-86.6,-100.29,-102.6
84310,5.9,-96.6,-100.29,-102.6
84311,5.8,-71.6,-100.29,-102.6
84312,5.9,-74.6,-100.29,-102.6
84313,5.8,-79.6,-100.29,-102.6
84314,5.8,-105.6,-100.29,-102.6
84315,6.4,-105.6,-100.29,-102.6
84316,6.1,-74.6,-100.29,-102.6
84317,5.7,-99.6,-100.29,-102.6
84318,5.5,-84.6,-100.29,-102.6
84319,5.5,-44.6,-100.29,-102.6
84320,5.5,-46.6,-100.29,-102.6
84321,5.5,-115.6,-100.29,-102.6
84322,5.2,-112.6,-100.29,-102.6
84323,5.3,-76.6,-100.29,-102.6
84324,5.2,-132.6,-100.29,-102.6
84325,5.1,-102.6,-100.29,-102.6
84326,5.6,-112.6,-100.29,-102.6
84327,6.1,-112.6,-100.29,-102.6
84328,6.1,-101.6,-100.29,-102.6
84329,5.6,-127.6,-100.29,-102.6
84330,5.9,-84.6,-100.29,-102.6
84331,6.1,-117.6,-100.29,-102.6
84332,5.8,-64.6,-100.29,-102.6
84333,5.7,-130.6,-100.29,-102.6
84334,5.3,-102.6,-100.29,-102.6
84335,5,-102.6,-100.29,-102.6
84336,4.9,-94.6,-100.29,-102.6
84337,5.1,-137.6,-100.29,-102.6
84338,5.3,-130.6,-100.29,-102.6
84339,5.2,-56.6,-100.29,-102.6
84340,4.9,-112.6,-100.29,-102.6
84341,5.1,-94.6,-100.29,-102.6
84342,5.6,-99.6,-100.29,-102.6
84343,5.5,-76.6,-100.29,-102.6
84344,5.1,-95.6,-100.29,-102.6
84345,4.8,-91.6,-100.29,-102.6
84346,4.9,-103.6,-100.29,-102.6
84347,5.4,-91.6,-100.29,-102.6
84348,5.6,-115.6,-100.29,-102.6
84349,5.4,-102.6,-100.29,-102.6
84350,5.4,-86.6,-100.29,-102.6
84351,5.6,-61.6,-100.29,-102.6
84352,5.5,-96.6,-100.29,-102.6
84353,5.2,-91.6,-100.29,-102.6
84354,5.1,-110.6,-100.29,-102.6
84355,5,-130.6,-100.29,-102.6
84356,4.7,-117.6,-100.29,-102.6
84357,5,-74.6,-100.29,-102.6
84358,5.2,-99.6,-100.29,-102.6
84359,5.2,-39.6,-100.29,-102.6
84360,5.6,-89.6,-100.29,-102.6
84361,5.5,-89.6,-100.29,-102.6
84362,5.2,-96.6,-100.29,-102.6
84363,4.8,-130.6,-100.29,-102.6
84364,4.5,-107.6,-100.29,-102.6
84365,4.9,-91.6,-100.29,-102.6
84366,5.1,-99.6,-100.29,-102.6
84367,5.1,-115.6,-100.29,-102.6
84368,5.1,-91.6,-100.29,-102.6
84369,5.2,-101.6,-100.29,-102.6
84370,5.3,-91.6,-100.29,-102.6
84371,5.3,-102.6,-100.29,-102.6
84372,5.3,-94.6,-100.29,-102.6
84373,5.3,-105.6,-100.29,-102.6
84374,5.8,-132.6,-100.29,-102.6
84375,6,-96.6,-100.29,-102.6
84376,5.8,-147.6,-100.29,-102.6
84377,5.5,-96.6,-100.29,-102.6
84378,5.6,-142.6,-100.29,-102.6
84379,5.2,-96.6,-100.29,-102.6
84380,5.1,-99.6,-100.29,-102.6
84381,5.3,-127.6,-100.29,-102.6
84382,5.3,-130.6,-100.29,-102.6
84383,5.2,-117.6,-100.29,-102.6
84384,5.3,-112.6,-100.29,-102.6
84385,5.6,-162.6,-100.29,-102.6
84386,5.1,-130.6,-100.29,-102.6
84387,4.9,-110.6,-100.29,-102.6
84388,5,-91.6,-100.29,-102.6
84389,5.2,-105.6,-100.29,-102.6
84390,5.4,-110.6,-100.29,-102.6
84391,5.6,-112.6,-100.29,-102.6
84392,5.3,-89.6,-100.29,-102.6
84393,5.3,-105.6,-100.29,-102.6
84394,5.2,-86.6,-100.29,-102.6
84395,5.3,-112.6,-100.29,-102.6
84396,5.2,-122.6,-100.29,-102.6
84397,5.1,-105.6,-100.29,-102.6
84398,5.3,-81.6,-100.29,-102.6
84399,5.6,-76.6,-100.29,-102.6
84400,5.7,-125.6,-100.29,-102.6
84401,5.7,-110.6,-100.29,-102.6
84402,5.7,-99.6,-100.29,-102.6
84403,5.7,-91.6,-100.29,-102.6
84404,5.5,-86.6,-100.29,-102.6
84405,5.2,-91.6,-100.29,-102.6
84406,5.5,-96.6,-100.29,-102.6
84407,5.9,-56.6,-100.29,-102.6
84408,6.3,-69.6,-100.29,-102.6
84409,6.3,-96.6,-100.29,-102.6
84410,5.6,-61.6,-100.29,-102.6
84411,5.3,-94.6,-100.29,-102.6
84412,5.1,-46.6,-100.29,-102.6
84413,4.9,-99.6,-100.29,-102.6
84414,5.9,-71.6,-100.29,-102.6
84415,6.6,-115.6,-100.29,-102.6
84416,6.4,-59.6,-100.29,-102.6
84417,6,-107.6,-100.29,-102.6
84418,5.6,-122.6,-100.29,-102.6
84419,5.7,-96.6,-100.29,-102.6
84420,5.7,-99.6,-100.29,-102.6
84421,5.4,-117.6,-100.29,-102.6
84422,5.2,-91.6,-100.29,-102.6
84423,5.4,-61.6,-100.29,-102.6
84424,5.5,-96.6,-100.29,-102.6
84425,5.6,-74.6,-100.29,-102.6
84426,5.3,-96.6,-100.29,-102.6
84427,5.1,-101.6,-100.29,-102.6
84428,5.2,-69.6,-100.29,-102.6
84429,6.1,-105.6,-100.29,-102.6
84430,6.3,-122.6,-100.29,-102.6
84431,5.8,-142.6,-100.29,-102.6
84432,5.3,-122.6,-100.29,-102.6
84433,4.8,-117.6,-100.29,-102.6
84434,5.1,-94.6,-100.29,-102.6
84435,5.4,-110.6,-100.29,-102.6
84436,5,-71.6,-100.29,-102.6
84437,4.8,-105.6,-100.29,-102.6
84438,5,-66.6,-100.29,-102.6
84439,5.2,-86.6,-100.29,-102.6
84440,5.4,-59.6,-100.29,-102.6
84441,5.1,-110.6,-100.29,-102.6
84442,5.4,-99.6,-100.29,-102.6
84443,6.2,-96.6,-100.29,-102.6
84444,6.5,-120.6,-100.29,-102.6
84445,5.9,-120.6,-100.29,-102.6
84446,5.3,-110.6,-100.29,-102.6
84447,5.3,-115.6,-100.29,-102.6
84448,5.1,-122.6,-100.29,-102.6
84449,5.2,-125.6,-100.29,-102.6
84450,5.1,-105.6,-100.29,-102.6
84451,4.9,-102.6,-100.29,-102.6
84452,4.7,-59.6,-100.29,-102.6
84453,5.1,-79.6,-100.29,-102.6
84454,5.5,-132.6,-100.29,-102.6
84455,5.3,-130.6,-100.29,-102.6
84456,5.2,-79.6,-100.29,-102.6
84457,5.5,-110.6,-100.29,-102.6
84458,5.5,-71.6,-100.29,-102.6
84459,4.9,-105.6,-100.29,-102.6
84460,4.7,-84.6,-100.29,-102.6
84461,4.9,-89.6,-100.29,-102.6
84462,5,-105.6,-100.29,-102.6
84463,4.9,-69.6,-100.29,-102.6
84464,5.2,-107.6,-100.29,-102.6
84465,5.4,-71.6,-100.29,-102.6
84466,5.6,-86.6,-100.29,-102.6
84467,6.1,-110.6,-100.29,-102.6
84468,6.6,-84.6,-100.29,-102.6
84469,6.8,-115.6,-100.29,-102.6
84470,5.8,-132.6,-100.29,-102.6
84471,5,-39.6,-100.29,-102.6
84472,5.1,-81.6,-100.29,-102.6
84473,5.3,-99.6,-100.29,-102.6
84474,5.2,-84.6,-100.29,-102.6
84475,5.8,-105.6,-100.29,-102.6
84476,6.2,-162.6,-100.29,-102.6
84477,6,-132.6,-100.29,-102.6
84478,5.8,-99.6,-100.29,-102.6
84479,5.3,-132.6,-100.29,-102.6
84480,5,-102.6,-100.29,-102.6
84481,4.9,-99.6,-100.29,-102.6
84482,5.3,-102.6,-100.29,-102.6
84483,5.3,-105.6,-100.29,-102.6
84484,5.2,-79.6,-100.29,-102.6
84485,5,-94.6,-100.29,-102.6
84486,5.1,-105.6,-100.29,-102.6
84487,4.9,-56.6,-100.29,-102.6
84488,5,-94.6,-100.29,-102.6
84489,5.3,-79.6,-100.29,-102.6
84490,5.3,-76.6,-100.29,-102.6
84491,5.2,-110.6,-100.29,-102.6
84492,4.9,-105.6,-100.29,-102.6
84493,4.8,-105.6,-100.29,-102.6
84494,4.7,-91.6,-100.29,-102.6
84495,5,-74.6,-100.29,-102.6
84496,5,-71.6,-100.29,-102.6
84497,5.2,-107.6,-100.29,-102.6
84498,5.4,-102.6,-100.29,-102.6
84499,5.7,-117.6,-100.29,-102.6
84500,6.1,-79.6,-100.29,-102.6
84501,6.1,-120.6,-100.29,-102.6
84502,5.5,-127.6,-100.29,-102.6
84503,5.3,-107.6,-100.29,-102.6
84504,5.2,-137.6,-100.29,-102.6
84505,5.5,-94.6,-100.29,-102.6
84506,5.3,-84.6,-100.29,-102.6
84507,5.1,-59.6,-100.29,-102.6
84508,5.3,-130.6,-100.29,-102.6
84509,5.6,-17.6,-100.29,-102.6
84510,5.7,-132.6,-100.29,-102.6
84511,5.4,-135.6,-100.29,-102.6
84512,5.4,-74.6,-100.29,-102.6
84513,5.7,-107.6,-100.29,-102.6
84514,5.5,-110.6,-100.29,-102.6
84515,5.4,-94.6,-100.29,-102.6
84516,5.4,-99.6,-100.29,-102.6
84517,5.4,-135.6,-100.29,-102.6
84518,5.4,-120.6,-100.29,-102.6
84519,4.9,-115.6,-100.29,-102.6
84520,5.1,-96.6,-100.29,-102.6
84521,5.4,-130.6,-100.29,-102.6
84522,5.3,-122.6,-100.29,-102.6
84523,5.3,-99.6,-100.29,-102.6
84524,5.2,-147.6,-100.29,-102.6
84525,5.1,-105.6,-100.29,-102.6
84526,5,-59.6,-100.29,-102.6
84527,5,-110.6,-100.29,-102.6
84528,5.1,-115.6,-100.29,-102.6
84529,5.4,-142.6,-100.29,-102.6
84530,5.4,-130.6,-100.29,-102.6
84531,5.2,-76.6,-100.29,-102.6
84532,5.7,-79.6,-100.29,-102.6
84533,5.8,-94.6,-100.29,-102.6
84534,6,-81.6,-100.29,-102.6
84535,6.4,-110.6,-100.29,-102.6
84536,6,-96.6,-100.29,-102.6
84537,5.4,-130.6,-100.29,-102.6
84538,5.3,-54.6,-100.29,-102.6
84539,5.3,-105.6,-100.29,-102.6
84540,5.4,-105.6,-100.29,-102.6
84541,5.5,-89.6,-100.29,-102.6
84542,6.2,-105.6,-100.29,-102.6
84543,6.2,-86.6,-100.29,-102.6
84544,6,-105.6,-100.29,-102.6
84545,5.5,-66.6,-100.29,-102.6
84546,5.2,-130.6,-100.29,-102.6
84547,5.3,-84.6,-100.29,-102.6
84548,6.1,-96.6,-100.29,-102.6
84549,5.8,-102.6,-100.29,-102.6
84550,5.5,-102.6,-100.29,-102.6
84551,5.5,-81.6,-100.29,-102.6
84552,6,-127.6,-100.29,-102.6
84553,6.1,-105.6,-100.29,-102.6
84554,5.6,-130.6,-100.29,-102.6
84555,5.4,-91.6,-100.29,-102.6
84556,5.5,-118.6,-100.29,-102.6
84557,5.8,-61.6,-100.29,-102.6
84558,5.5,-135.6,-100.29,-102.6
84559,5.4,-101.6,-100.29,-102.6
84560,6,-112.6,-100.29,-102.6
84561,6.4,-96.6,-100.29,-102.6
84562,6.4,-94.6,-100.29,-102.6
84563,6,-120.6,-100.29,-102.6
84564,5.9,-99.6,-100.29,-102.6
84565,5.6,-102.6,-100.29,-102.6
84566,5.9,-37.6,-100.29,-102.6
84567,5.6,-122.6,-100.29,-102.6
84568,5.7,-74.6,-100.29,-102.6
84569,5.9,-132.6,-100.29,-102.6
84570,5.9,-101.6,-100.29,-102.6
84571,6,-89.6,-100.29,-102.6
84572,6.1,-76.6,-100.29,-102.6
84573,6.2,-74.6,-100.29,-102.6
84574,6,-94.6,-100.29,-102.6
84575,5.7,-152.6,-100.29,-102.6
84576,5.2,-96.6,-100.29,-102.6
84577,5.3,-91.6,-100.29,-102.6
84578,5.3,-105.6,-100.29,-102.6
84579,5.2,-101.6,-100.29,-102.6
84580,5.3,-112.6,-100.29,-102.6
84581,5.2,-89.6,-100.29,-102.6
84582,5.5,-127.6,-100.29,-102.6
84583,5.6,-74.6,-100.29,-102.6
84584,5.9,-105.6,-100.29,-102.6
84585,5.9,-69.6,-100.29,-102.6
84586,5.8,-107.6,-100.29,-102.6
